,Unnamed: 0,id,source,target,package,section,object,subsection,source_text,node_colour
455,563,id6104,3.3.1,WGIII SPM B.1,WGIII,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  ",#ff9b70
456,564,id6104,3.3.1,WGIII SPM B.7,WGIII,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  ",#ff9b70
457,566,id6104,3.3.1,SR1.5 SPM C.1.3,SR1.5,SPM,,,"Figure  3.5:  Cumulative  past,  projected,  and  ",#eff9f0
458,567,id6174,3.3.1,WGIII Table SPM 2,WGIII,SPM,Table,,Table  3.1:  Key  characteristics  of  the  modell,#ff9b70
459,569,id6227,1,WGIII SPM Footnote 50,WGIII,SPM,Footnote,,of the resulting warming of the pathways. For the ,#ff9b70
460,570,id6329,3.3.2,WGI SPM D.1,WGI,SPM,,,"From a physical science perspective, limiting huma",#f6ae2d
461,571,id6329,3.3.2,WGI SPM D.1.1,WGI,SPM,,,"From a physical science perspective, limiting huma",#f6ae2d
462,572,id6329,3.3.2,WGI SPM D.1.8,WGI,SPM,,,"From a physical science perspective, limiting huma",#f6ae2d
463,573,id6329,3.3.2,WGIII SPM C.2,WGIII,SPM,,,"From a physical science perspective, limiting huma",#ff9b70
464,574,id6329,3.3.2,WGIII SPM C.3,WGIII,SPM,,,"From a physical science perspective, limiting huma",#ff9b70
465,575,id6329,3.3.2,WGIII SPM C.11,WGIII,SPM,,,"From a physical science perspective, limiting huma",#ff9b70
466,576,id6329,3.3.2,WGIII Box TS 6,WGIII,TS,Box,,"From a physical science perspective, limiting huma",#ff9b70
467,577,id6329,3.3.2,SR1.5 SPM A.2.2,SR1.5,SPM,,,"From a physical science perspective, limiting huma",#eff9f0
468,578,id6386,3.3.2,WGIII SPM C.2,WGIII,SPM,,,"In  modelled  pathways,  the  timing  of  net-zero",#ff9b70
469,579,id6386,3.3.2,WGIII SPM C.2.3,WGIII,SPM,,,"In  modelled  pathways,  the  timing  of  net-zero",#ff9b70
470,580,id6386,3.3.2,WGIII SPM C.2.4,WGIII,SPM,,,"In  modelled  pathways,  the  timing  of  net-zero",#ff9b70
471,581,id6386,3.3.2,WGIII Table SPM 2,WGIII,SPM,Table,,"In  modelled  pathways,  the  timing  of  net-zero",#ff9b70
472,583,id6463,3.3.2,WGIII Figure SPM 5,WGIII,SPM,Figure,,"Figure 3.6:Total GHG, CO2 and CH4 emissions and ti",#ff9b70
473,584,id6510,3.3.3,WGIII SPM C.3,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
474,585,id6510,3.3.3,WGIII SPM C.5,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
475,586,id6510,3.3.3,WGIII SPM C.6,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
476,587,id6510,3.3.3,WGIII SPM C.7.3,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
477,588,id6510,3.3.3,WGIII SPM C.8,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
478,589,id6510,3.3.3,WGIII SPM C.10.2,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
479,590,id6557,3.3.3,WGIII SPM C.3,WGIII,SPM,,,Global modelled mitigation pathways reaching net z,#ff9b70
480,591,id6557,3.3.3,WGIII SPM C.3.2,WGIII,SPM,,,Global modelled mitigation pathways reaching net z,#ff9b70
481,592,id6557,3.3.3,WGIII SPM C.4,WGIII,SPM,,,Global modelled mitigation pathways reaching net z,#ff9b70
482,593,id6557,3.3.3,WGIII TS 4.2,WGIII,TS,,,Global modelled mitigation pathways reaching net z,#ff9b70
483,594,id6557,3.3.3,SR1.5 SPM C.2.2,SR1.5,SPM,,,Global modelled mitigation pathways reaching net z,#eff9f0
484,595,id6577,3.3.3,WGI SPM B.4.3,WGI,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#f6ae2d
485,596,id6577,3.3.3,WGII SPM B.2.3,WGII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#605e14
486,597,id6577,3.3.3,WGII SPM B.5.4,WGII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#605e14
487,598,id6577,3.3.3,WGIII SPM C.9,WGIII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#ff9b70
488,599,id6577,3.3.3,WGIII SPM C.11.3,WGIII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#ff9b70
489,600,id6577,3.3.3,WGIII SPM D.2.3,WGIII,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#ff9b70
490,601,id6577,3.3.3,WGIII TS 4.2,WGIII,TS,,,"AFOLU  mitigation  options,  when  sustainably  im",#ff9b70
491,603,id6577,3.3.3,SR1.5 SPM C.2.5,SR1.5,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#eff9f0
492,604,id6577,3.3.3,SRCCL SPM B.1.4,SRCCL,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#ee6637
493,605,id6577,3.3.3,SRCCL SPM B.3,SRCCL,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#ee6637
494,606,id6577,3.3.3,SRCCL SPM B.7,SRCCL,SPM,,,"AFOLU  mitigation  options,  when  sustainably  im",#ee6637
495,607,id6595,3.3.3,WGIII SPM C.3.5,WGIII,SPM,,,"In  addition  to  deep,  rapid,  and  sustained  e",#ff9b70
496,608,id6595,3.3.3,WGIII SPM C.11.1,WGIII,SPM,,,"In  addition  to  deep,  rapid,  and  sustained  e",#ff9b70
497,609,id6595,3.3.3,WGIII SPM C.11.4,WGIII,SPM,,,"In  addition  to  deep,  rapid,  and  sustained  e",#ff9b70
498,610,id6642,3.3.3,WGIII SPM C.4.6,WGIII,SPM,,,79  CCS  is  an  option  to  reduce  emissions  fr,#ff9b70
499,611,id6694,3.3.4,WGI SPM D.1.1,WGI,SPM,,,Exceeding  a  specific  remaining  carbon  budget ,#f6ae2d
500,612,id6694,3.3.4,WGI SPM D.1.6,WGI,SPM,,,Exceeding  a  specific  remaining  carbon  budget ,#f6ae2d
501,613,id6694,3.3.4,WGI SPM D.1.7,WGI,SPM,,,Exceeding  a  specific  remaining  carbon  budget ,#f6ae2d
502,614,id6694,3.3.4,WGIII TS 4.2,WGIII,TS,,,Exceeding  a  specific  remaining  carbon  budget ,#ff9b70
503,615,id6711,3.3.4,WGI SPM C.2,WGI,SPM,,,Overshoot  of  a  warming  level  results  in  mor,#f6ae2d
504,616,id6711,3.3.4,WGI SPM C.2.1,WGI,SPM,,,Overshoot  of  a  warming  level  results  in  mor,#f6ae2d
505,617,id6711,3.3.4,WGI SPM C.2.3,WGI,SPM,,,Overshoot  of  a  warming  level  results  in  mor,#f6ae2d
506,618,id6711,3.3.4,WGII SPM B.6,WGII,SPM,,,Overshoot  of  a  warming  level  results  in  mor,#605e14
507,619,id6711,3.3.4,WGII SPM B.6.1,WGII,SPM,,,Overshoot  of  a  warming  level  results  in  mor,#605e14
508,620,id6711,3.3.4,WGII SPM B.6.2,WGII,SPM,,,Overshoot  of  a  warming  level  results  in  mor,#605e14
509,622,id6733,3.3.4,WGI SPM D.1.1,WGI,SPM,,,"The larger the overshoot, the more net negative CO",#f6ae2d
510,623,id6733,3.3.4,WGIII SPM B.6.4,WGIII,SPM,,,"The larger the overshoot, the more net negative CO",#ff9b70
511,624,id6733,3.3.4,WGIII SPM C.2,WGIII,SPM,,,"The larger the overshoot, the more net negative CO",#ff9b70
512,625,id6733,3.3.4,WGIII SPM C.2.2,WGIII,SPM,,,"The larger the overshoot, the more net negative CO",#ff9b70
513,626,id6733,3.3.4,WGIII Table SPM 2,WGIII,SPM,Table,,"The larger the overshoot, the more net negative CO",#ff9b70
514,627,id6803,3.4.1,WGII SPM C.2,WGII,SPM,,,Mitigation and adaptation options can lead to syne,#605e14
515,628,id6803,3.4.1,WGII Figure SPM 4b,WGII,SPM,Figure,,Mitigation and adaptation options can lead to syne,#605e14
516,629,id6803,3.4.1,WGIII SPM D.1,WGIII,SPM,,,Mitigation and adaptation options can lead to syne,#ff9b70
517,630,id6803,3.4.1,WGIII SPM D.1.2,WGIII,SPM,,,Mitigation and adaptation options can lead to syne,#ff9b70
518,631,id6803,3.4.1,WGIII TS 5.1,WGIII,TS,,,Mitigation and adaptation options can lead to syne,#ff9b70
519,632,id6803,3.4.1,WGIII Figure SPM 8,WGIII,SPM,Figure,,Mitigation and adaptation options can lead to syne,#ff9b70
520,633,id6803,3.4.1,SR1.5 SPM D.3,SR1.5,SPM,,,Mitigation and adaptation options can lead to syne,#eff9f0
521,634,id6803,3.4.1,SR1.5 SPM D.4,SR1.5,SPM,,,Mitigation and adaptation options can lead to syne,#eff9f0
522,635,id6803,3.4.1,SRCCL SPM B.2,SRCCL,SPM,,,Mitigation and adaptation options can lead to syne,#ee6637
523,636,id6803,3.4.1,SRCCL SPM B.3,SRCCL,SPM,,,Mitigation and adaptation options can lead to syne,#ee6637
524,637,id6803,3.4.1,SRCCL SPM D.3.2,SRCCL,SPM,,,Mitigation and adaptation options can lead to syne,#ee6637
525,638,id6803,3.4.1,SRCCL Figure SPM 3,SRCCL,SPM,Figure,,Mitigation and adaptation options can lead to syne,#ee6637
526,639,id6818,3.4.1,WGIII Box SPM 1,WGIII,SPM,Box,,80 Limited overshoot refers to exceeding 1.5°C glo,#ff9b70
527,640,id6882,3.4.1,WGIII SPM C.4.2,WGIII,SPM,,,"In  the  energy  sector,  transitions  to  low-emi",#ff9b70
528,641,id6882,3.4.1,WGIII SPM D.1.3,WGIII,SPM,,,"In  the  energy  sector,  transitions  to  low-emi",#ff9b70
529,642,id6890,3.4.1,WGII TS D.5.5,WGII,TS,,,"For agriculture, land, and food systems, many land",#605e14
530,643,id6890,3.4.1,WGIII SPM D.10,WGIII,SPM,,,"For agriculture, land, and food systems, many land",#ff9b70
531,644,id6890,3.4.1,SRCCL SPM B.2.3,SRCCL,SPM,,,"For agriculture, land, and food systems, many land",#ee6637
532,645,id6903,3.4.1,WGII SPM B.5.4,WGII,SPM,,,"Reforestation, improved forest management, soil ca",#605e14
533,646,id6903,3.4.1,WGII SPM C.2.4,WGII,SPM,,,"Reforestation, improved forest management, soil ca",#605e14
534,647,id6903,3.4.1,WGIII SPM C.11.2,WGIII,SPM,,,"Reforestation, improved forest management, soil ca",#ff9b70
535,648,id6903,3.4.1,SR1.5 SPM C.3.4,SR1.5,SPM,,,"Reforestation, improved forest management, soil ca",#eff9f0
536,649,id6903,3.4.1,SR1.5 SPM C.3.5,SR1.5,SPM,,,"Reforestation, improved forest management, soil ca",#eff9f0
537,650,id6903,3.4.1,SRCCL SPM B.3,SRCCL,SPM,,,"Reforestation, improved forest management, soil ca",#ee6637
538,651,id6903,3.4.1,SRCCL SPM B.7.3,SRCCL,SPM,,,"Reforestation, improved forest management, soil ca",#ee6637
539,652,id6903,3.4.1,SRCCL Figure SPM 3,SRCCL,SPM,Figure,,"Reforestation, improved forest management, soil ca",#ee6637
540,653,id6917,3.4.1,WGIII SPM C.3.6,WGIII,SPM,,,Modelled  pathways  that  assume  using  resources,#ff9b70
541,654,id6917,3.4.1,SR1.5 SPM D.4.2,SR1.5,SPM,,,Modelled  pathways  that  assume  using  resources,#eff9f0
542,655,id6925,3.4.1,WGII SPM B.4.6,WGII,SPM,,,Strengthening  climate  change  mitigation  action,#605e14
543,656,id6925,3.4.1,WGII TS C.10,WGII,TS,,,Strengthening  climate  change  mitigation  action,#605e14
544,657,id6925,3.4.1,WGIII SPM C.12.2,WGIII,SPM,,,Strengthening  climate  change  mitigation  action,#ff9b70
545,658,id6925,3.4.1,WGIII SPM C.12.3,WGIII,SPM,,,Strengthening  climate  change  mitigation  action,#ff9b70
546,659,id6936,3.4.1,WGII SPM B.4,WGII,SPM,,,Cost-benefit analysis remains limited in its abili,#605e14
547,660,id6936,3.4.1,WGII SPM B.6,WGII,SPM,,,Cost-benefit analysis remains limited in its abili,#605e14
548,661,id6936,3.4.1,WGIII SPM C.12,WGIII,SPM,,,Cost-benefit analysis remains limited in its abili,#ff9b70
549,662,id6936,3.4.1,WGIII SPM C.12.2,WGIII,SPM,,,Cost-benefit analysis remains limited in its abili,#ff9b70
550,663,id6936,3.4.1,WGIII SPM C.12.3,WGIII,SPM,,,Cost-benefit analysis remains limited in its abili,#ff9b70
551,664,id6936,3.4.1,WGIII Box TS 7,WGIII,TS,Box,,Cost-benefit analysis remains limited in its abili,#ff9b70
552,665,id6936,3.4.1,SR1.5 SPM B.3,SR1.5,SPM,,,Cost-benefit analysis remains limited in its abili,#eff9f0
553,666,id6936,3.4.1,SR1.5 SPM B.5,SR1.5,SPM,,,Cost-benefit analysis remains limited in its abili,#eff9f0
554,667,id6936,3.4.1,SR1.5 SPM B.6,SR1.5,SPM,,,Cost-benefit analysis remains limited in its abili,#eff9f0
555,668,id6958,3.4.1,WGIII SPM C.12.2,WGIII,SPM,,,Considering other sustainable development dimensio,#ff9b70
556,669,id6958,3.4.1,WGIII SPM D.3.2,WGIII,SPM,,,Considering other sustainable development dimensio,#ff9b70
557,670,id6958,3.4.1,WGIII TS 4.2,WGIII,TS,,,Considering other sustainable development dimensio,#ff9b70
558,671,id6975,3.4.1,WGIII SPM FOOTNOTE 68,WGIII,SPM,,FOOTNOTE 68,"82 The impacts, risks, and co-benefits of CDR depl",#ff9b70
559,672,id7023,3.4.2,WGII SPM C.5.4,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
560,673,id7023,3.4.2,WGII SPM D.1,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
561,674,id7023,3.4.2,WGII SPM D.1.1,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
562,675,id7023,3.4.2,WGII SPM D.1.2,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
563,676,id7023,3.4.2,WGII SPM D.2,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
564,677,id7023,3.4.2,WGII SPM D.3,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
565,678,id7023,3.4.2,WGII SPM D.5,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
566,679,id7023,3.4.2,WGII SPM D.5.1,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
567,680,id7023,3.4.2,WGII SPM D.5.2,WGII,SPM,,,"An inclusive, equitable approach to integrating ad",#605e14
568,681,id7023,3.4.2,WGIII SPM D.1,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad",#ff9b70
569,682,id7023,3.4.2,WGIII SPM D.2,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad",#ff9b70
570,683,id7023,3.4.2,WGIII SPM D.2.4,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad",#ff9b70
571,684,id7023,3.4.2,WGIII SPM E.2.2,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad",#ff9b70
572,685,id7023,3.4.2,WGIII SPM E.2.3,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad",#ff9b70
573,686,id7023,3.4.2,WGIII SPM E.5.3,WGIII,SPM,,,"An inclusive, equitable approach to integrating ad",#ff9b70
574,688,id7051,3.4.2,WGII SPM D.3,WGII,SPM,,,Policies that shift development pathways towards s,#605e14
575,689,id7051,3.4.2,WGII SPM D.3.3,WGII,SPM,,,Policies that shift development pathways towards s,#605e14
576,690,id7051,3.4.2,WGIII SPM E.2,WGIII,SPM,,,Policies that shift development pathways towards s,#ff9b70
577,691,id7051,3.4.2,WGIII SPM E.2.2,WGIII,SPM,,,Policies that shift development pathways towards s,#ff9b70
578,692,id7051,3.4.2,SR1.5 SPM D.6,SR1.5,SPM,,,Policies that shift development pathways towards s,#eff9f0
579,693,id7072,3.4.2,WGII SPM D.1,WGII,SPM,,,Observed adverse impacts and related losses and da,#605e14
580,694,id7072,3.4.2,WGII SPM D.1.1,WGII,SPM,,,Observed adverse impacts and related losses and da,#605e14
581,695,id7072,3.4.2,WGII SPM D.4,WGII,SPM,,,Observed adverse impacts and related losses and da,#605e14
582,696,id7072,3.4.2,WGII SPM D.4.3,WGII,SPM,,,Observed adverse impacts and related losses and da,#605e14
583,697,id7072,3.4.2,WGII SPM D.5.1,WGII,SPM,,,Observed adverse impacts and related losses and da,#605e14
584,698,id7072,3.4.2,WGIII SPM D.1.1,WGIII,SPM,,,Observed adverse impacts and related losses and da,#ff9b70
585,699,id7097,3.4.2,WGII SPM D.5.3,WGII,SPM,,,The cumulative scientific evidence is unequivocal:,#605e14
586,700,id7097,3.4.2,WGIII SPM D.1.1,WGIII,SPM,,,The cumulative scientific evidence is unequivocal:,#ff9b70
587,701,id7165,4.1,WGI SPM B.1.3,WGI,SPM,,,The magnitude and rate of climate change and assoc,#f6ae2d
588,702,id7165,4.1,WGI SPM B.5.1,WGI,SPM,,,The magnitude and rate of climate change and assoc,#f6ae2d
589,703,id7165,4.1,WGI SPM B.5.2,WGI,SPM,,,The magnitude and rate of climate change and assoc,#f6ae2d
590,704,id7165,4.1,WGII SPM A,WGII,SPM,,,The magnitude and rate of climate change and assoc,#605e14
591,705,id7165,4.1,WGII SPM B.4,WGII,SPM,,,The magnitude and rate of climate change and assoc,#605e14
592,706,id7165,4.1,WGII SPM C.2,WGII,SPM,,,The magnitude and rate of climate change and assoc,#605e14
593,707,id7165,4.1,WGII SPM C.3.3,WGII,SPM,,,The magnitude and rate of climate change and assoc,#605e14
594,708,id7165,4.1,WGII Figure SPM 4,WGII,SPM,Figure,,The magnitude and rate of climate change and assoc,#605e14
595,709,id7165,4.1,WGII SPM D.1,WGII,SPM,,,The magnitude and rate of climate change and assoc,#605e14
596,710,id7165,4.1,WGII SPM D.5,WGII,SPM,,,The magnitude and rate of climate change and assoc,#605e14
597,711,id7165,4.1,WGIII SPM D.1.1,WGIII,SPM,,,The magnitude and rate of climate change and assoc,#ff9b70
598,712,id7165,4.1,SR1.5 SPM D.2.2,SR1.5,SPM,,,The magnitude and rate of climate change and assoc,#eff9f0
599,713,id7206,4.1,WGIII SPM B.6.3,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (,#ff9b70
600,714,id7206,4.1,WGIII Chapter 3.5.2,WGIII,Chapter,,,In modelled pathways that limit warming to 1.5°C (,#ff9b70
601,715,id7206,4.1,WGIII SPM B.6,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (,#ff9b70
602,716,id7206,4.1,WGIII SPM B.6.,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (,#ff9b70
603,717,id7206,4.1,WGIII SPM C.1,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (,#ff9b70
604,718,id7206,4.1,WGIII SPM C1.1,WGIII,SPM,,,In modelled pathways that limit warming to 1.5°C (,#ff9b70
605,720,id7254,4.1,WGIII SPM footnote 54,WGIII,SPM,footnote,,"84In the near term (2021–2040), the 1.5°C global w",#ff9b70
606,721,id7363,4.1,WGIII SPM C1.2,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
607,722,id7363,4.1,WGIII Table SPM 2,WGIII,SPM,Table,,All global modelled pathways that limit warming to,#ff9b70
608,723,id7363,4.1,WGIII Chapter 3.3,WGIII,Chapter,,,All global modelled pathways that limit warming to,#ff9b70
609,724,id7363,4.1,SR1.5 SPM C.1,SR1.5,SPM,,,All global modelled pathways that limit warming to,#eff9f0
610,725,id7363,4.1,SR1.5 SPM C.1.2,SR1.5,SPM,,,All global modelled pathways that limit warming to,#eff9f0
611,726,id7390,4.1,WGIII SPM C.3,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
612,727,id7390,4.1,WGIII SPM C.3.1,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
613,728,id7390,4.1,WGIII SPM 3.2,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
614,729,id7390,4.1,WGIII SPM C.3.3,WGIII,SPM,,,All global modelled pathways that limit warming to,#ff9b70
615,730,id7407,4.1,WGII SPM C.3.5,WGII,SPM,,,"Without rapid, deep and sustained mitigation and a",#605e14
616,731,id7407,4.1,WGII SPM B.2.4,WGII,SPM,,,"Without rapid, deep and sustained mitigation and a",#605e14
617,736,id7407,4.1,WGII TS D.7.5,WGII,TS,,,"Without rapid, deep and sustained mitigation and a",#605e14
618,738,id7407,4.1,SR1.5 SPM B.5.3,SR1.5,SPM,,,"Without rapid, deep and sustained mitigation and a",#eff9f0
619,739,id7407,4.1,SR1.5 SPM B.5.7,SR1.5,SPM,,,"Without rapid, deep and sustained mitigation and a",#eff9f0
620,743,id7543,4.1,WGIII Box TS 5,WGIII,TS,Box,,based on a  less rapid introduction of mitigation ,#ff9b70
621,749,id7571,4.2,WGI SPM B.1,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo,#f6ae2d
622,750,id7571,4.2,WGI SPM B.1.3,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo,#f6ae2d
623,751,id7571,4.2,WGI SPM B.2.2,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo,#f6ae2d
624,752,id7571,4.2,WGI SPM B.3,WGI,SPM,,,Accelerated  implementation  of  adaptation  respo,#f6ae2d
625,753,id7571,4.2,WGII SPM C.1.1,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo,#605e14
626,754,id7571,4.2,WGII SPM C.1.2,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo,#605e14
627,755,id7571,4.2,WGII SPM C.2,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo,#605e14
628,756,id7571,4.2,WGII SPM C.3.1,WGII,SPM,,,Accelerated  implementation  of  adaptation  respo,#605e14
629,757,id7571,4.2,WGII SPM Figure SPM 4b,WGII,SPM,Figure,,Accelerated  implementation  of  adaptation  respo,#605e14
630,758,id7571,4.2,SROCC SPM C.3.4,SROCC,SPM,,,Accelerated  implementation  of  adaptation  respo,#585fcc
631,760,id7571,4.2,SROCC SPM Figure 5,SROCC,SPM,Figure,,Accelerated  implementation  of  adaptation  respo,#585fcc
632,761,id7589,4.2,WGII SPM B.3,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
633,762,id7589,4.2,WGII SPM B.4,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
634,763,id7589,4.2,WGII SPM B.6.2,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
635,764,id7589,4.2,WGII SPM C.2,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
636,765,id7589,4.2,WGII SPM C.3,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
637,766,id7589,4.2,WGII SPM D.1,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
638,767,id7589,4.2,WGII SPM D.4.3,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
639,768,id7589,4.2,WGII SPM D.5,WGII,SPM,,,Near-term actions that limit global warming to clo,#605e14
640,769,id7589,4.2,WGII TS D.1.4,WGII,TS,,,Near-term actions that limit global warming to clo,#605e14
641,770,id7589,4.2,WGII TS D.5,WGII,TS,,,Near-term actions that limit global warming to clo,#605e14
642,771,id7589,4.2,WGII TS D.7.5,WGII,TS,,,Near-term actions that limit global warming to clo,#605e14
643,772,id7589,4.2,WGIII SPM B.6.3,WGIII,SPM,,,Near-term actions that limit global warming to clo,#ff9b70
644,773,id7589,4.2,WGIII SPM B.6.4,WGIII,SPM,,,Near-term actions that limit global warming to clo,#ff9b70
645,774,id7589,4.2,WGIII SPM C.9,WGIII,SPM,,,Near-term actions that limit global warming to clo,#ff9b70
646,775,id7589,4.2,WGIII SPM D.2,WGIII,SPM,,,Near-term actions that limit global warming to clo,#ff9b70
647,776,id7589,4.2,WGIII SPM E.13,WGIII,SPM,,,Near-term actions that limit global warming to clo,#ff9b70
648,777,id7589,4.2,SR1.5 SPM C.2.7,SR1.5,SPM,,,Near-term actions that limit global warming to clo,#eff9f0
649,780,id7616,4.2,WGI SPM D.1.7,WGI,SPM,,,Mitigation actions will have other sustainable dev,#f6ae2d
650,781,id7616,4.2,WGI SPM D.2.2,WGI,SPM,,,Mitigation actions will have other sustainable dev,#f6ae2d
651,782,id7616,4.2,WGI Chapter 6.7,WGI,Chapter,,,Mitigation actions will have other sustainable dev,#f6ae2d
652,783,id7616,4.2,WGI TS Box TS 7,WGI,TS,Box,,Mitigation actions will have other sustainable dev,#f6ae2d
653,784,id7616,4.2,WGI Chapter 6 Box 6.2,WGI,Chapter,,Box 6.2,Mitigation actions will have other sustainable dev,#f6ae2d
654,788,id7616,4.2,WGII TS D.8.3,WGII,TS,,,Mitigation actions will have other sustainable dev,#605e14
655,790,id7616,4.2,WGII Chapter 5 ES,WGII,Chapter,,ES,Mitigation actions will have other sustainable dev,#605e14
656,791,id7616,4.2,WGII Chapter 7 ES,WGII,Chapter,,ES,Mitigation actions will have other sustainable dev,#605e14
657,792,id7616,4.2,WGII Chapter 7.3.1.2,WGII,Chapter,,,Mitigation actions will have other sustainable dev,#605e14
658,793,id7616,4.2,WGIII Figure SPM 8,WGIII,SPM,Figure,,Mitigation actions will have other sustainable dev,#ff9b70
659,794,id7616,4.2,WGIII SPM C.2.3,WGIII,SPM,,,Mitigation actions will have other sustainable dev,#ff9b70
660,795,id7616,4.2,WGIII SPM C.4.2,WGIII,SPM,,,Mitigation actions will have other sustainable dev,#ff9b70
661,796,id7616,4.2,WGIII TS 4.2,WGIII,TS,,,Mitigation actions will have other sustainable dev,#ff9b70
662,797,id7706,4.2,WGIII SPM B.6.3,WGIII,SPM,,,Challenges from delayed adaptation and mitigation ,#ff9b70
663,798,id7706,4.2,WGIII SPM C.4,WGIII,SPM,,,Challenges from delayed adaptation and mitigation ,#ff9b70
664,799,id7706,4.2,WGIII Box TS 8,WGIII,TS,Box,,Challenges from delayed adaptation and mitigation ,#ff9b70
665,800,id7740,4.2,WGII SPM C.5,WGII,SPM,,,Scaling-up near-term climate actions (Section 4.1),#605e14
666,801,id7740,4.2,WGII SPM D1,WGII,SPM,,,Scaling-up near-term climate actions (Section 4.1),#605e14
667,802,id7740,4.2,WGIII TS 5.2,WGIII,TS,,,Scaling-up near-term climate actions (Section 4.1),#ff9b70
668,803,id7740,4.2,WGIII Section 8.3.1,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1),#ff9b70
669,804,id7740,4.2,WGIII Section 8.3.4,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1),#ff9b70
670,805,id7740,4.2,WGIII Section 8.4.1,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1),#ff9b70
671,806,id7740,4.2,WGIII Section 8.6,WGIII,Section,,,Scaling-up near-term climate actions (Section 4.1),#ff9b70
672,807,id7756,4.2,WGII SPM D.2,WGII,SPM,,,Scaling-up climate action may generate disruptive ,#605e14
673,808,id7756,4.2,WGII SPM D.5,WGII,SPM,,,Scaling-up climate action may generate disruptive ,#605e14
674,809,id7756,4.2,WGII Box TS 8,WGII,TS,Box,,Scaling-up climate action may generate disruptive ,#605e14
675,810,id7756,4.2,WGIII SPM D.3,WGIII,SPM,,,Scaling-up climate action may generate disruptive ,#ff9b70
676,811,id7756,4.2,WGIII SPM E.2,WGIII,SPM,,,Scaling-up climate action may generate disruptive ,#ff9b70
677,812,id7756,4.2,WGIII SPM E.3,WGIII,SPM,,,Scaling-up climate action may generate disruptive ,#ff9b70
678,813,id7756,4.2,WGIII SPM E.4,WGIII,SPM,,,Scaling-up climate action may generate disruptive ,#ff9b70
679,814,id7756,4.2,WGIII TS 2,WGIII,TS,,,Scaling-up climate action may generate disruptive ,#ff9b70
680,815,id7756,4.2,WGIII TS 4.1,WGIII,TS,,,Scaling-up climate action may generate disruptive ,#ff9b70
681,816,id7756,4.2,WGIII TS 6.4,WGIII,TS,,,Scaling-up climate action may generate disruptive ,#ff9b70
